"keywords","year","_desc","_url","id"
"#CHANGEAGENT,#EIFFELTOWER,#PAR,#PARIS,#WORK","2019","Bonjour Paris . . . . . . . . . . . . . #oecdforum #paris #parisjetaime #workconference #changeagent #agentofchange #eiffeltower","https://www.instagram.com/p/Bxq7ZF_hztm/","2019-05-20 06.21.40 2047710189758921574_OECDForum"
"#CHANGEAGENT,#EIFFELTOWER,#PAR,#PARIS,#WORK","2019","Bonjour Paris . . . . . . . . . . . . . #oecdforum #paris #parisjetaime #workconference #changeagent #agentofchange #eiffeltower","https://www.instagram.com/p/Bxq7ZF-hKaA/","2019-05-20 06.21.40 2047710204623539165_OECDForum"
"","2019","#OECDForum is about to start","https://www.instagram.com/p/BxrFMo9CFFU/","2019-05-20 07.47.19 2047753314409926996_OECDForum"
"","2019","#oecdforum","https://www.instagram.com/p/BxrJ2UQBC4a/","2019-05-20 08.27.58 2047773770583911962_OECDForum"
"#STEM","2019","How to succeed in getting more women in #STEM related careers? We’re discussing what works @theOECD #OECDForum today. Livestreamed on twitter & Facebook","https://www.instagram.com/p/BxrLcvGH4H0/","2019-05-20 08.41.57 2047780808795587060_OECDForum"
"","2019","First day at the #oecdforum  Check out my stories on here and @curtinlifeaustralia which I’ll be taking over for the next two days! So excited to see international cooperation in action ❤️ #ocdeforum  __________________________  OECD Forum 2019: World in EMotion  This year’s OECD Forum gives stakeholders from academia  business  civil society  and government the chance to connect and share their ideas around four main themes : •	A New Social Contract •	Integrity and Trust •	Digitalisation and the Future of Work •	International co-operation  The discussions around these themes will reflect on the deep social  economic and political upheaval and disruption we experience today  largely amplified by the dual forces of digitalisation and globalisation. The Forum will explore ways to transform these expressions of uncertainty and anger into a collective commitment for positive action.  I’m so grateful the #oecdforum exists. And ask the question: what can we do together?","https://www.instagram.com/p/BxrMhHChcfP/","2019-05-20 08.51.17 2047785507429402575_OECDForum"
"#FUTUREOFWORK","2019","@the_oecd #oecdforum Here we go !! #futureofwork","https://www.instagram.com/p/BxrMvTiIzXL/","2019-05-20 08.53.13 2047786482917389771_OECDForum"
"#EMOTION,#EU,#PAR,#PARIS","2019","OECD Forum 2019 starts today! Join the conversation at #oecdforum.  #paris #EMotion #europe #globalisation #newsocietalcontract","https://www.instagram.com/p/BxrM1zHHuwV/","2019-05-20 08.55.29 2047786929140722709_OECDForum"
"#PAR,#PARIS","2019","Here we are at OECD Forum 2019 with the greatest colleagues @elinapajula and @mirkavainikka  #OECDForum #OECD #toiminnanjohtajaelämää #paris #pariisi #kollegat","https://www.instagram.com/p/BxrOJK2hOYy/","2019-05-20 09.05.29 2047792658348566066_OECDForum"
"","2019","@goochyshoes Opening #oecdforum 2019!","https://www.instagram.com/p/BxrRdXRhi7x/","2019-05-20 09.34.27 2047807240215604977_OECDForum"
"","2019","‪A rare treat to do something other than Brexit  I’m at the #OECDForum today to work with colleagues across the @the_oecd to debate the global economy  inequality  climate change and the future of work.‬","https://www.instagram.com/p/BxrSguZFJTd/","2019-05-20 09.43.39 2047811869243380957_OECDForum"
"","2019","The Secretary General of @the_oecd Angel Gurria tells me he is very concerned* about the state of the global economy and that the trade war has shaved off 1% from growth vs a year ago * almost as concerned as I am about my hair and the leaking roof #OECDForum #ForumOCDE #BadHairDay","https://www.instagram.com/p/BxrUUQBHroq/","2019-05-20 09.59.26 2047819808088439338_OECDForum"
"","2019","And we’re off! Our 2019 Global Voices Scholars have arrived and are ready for a big week few days of interactive sessions as part of the @the_oecd #oecdforum  The OECD Forum was created in 2000 to discuss the key economic and social challenges on the international agenda.  This 2-day public engagement event gathers high-level government representatives  CEOs  leaders from civil society and trade unions as well as prominent members of academia and media.  With a theme this year of ‘WORLD IN eMOTION’ we’re excited to engage in discussions this week and contribute a youth perspective.","https://www.instagram.com/p/BxrUXVwHvtz/","2019-05-20 09.59.51 2047820020404124531_OECDForum"
"","2019","#meridex #oecdforum","https://www.instagram.com/p/BxrWhD3huWc/","2019-05-20 10.18.39 2047829484488811932_OECDForum"
"#THEFUTUREOFWORK","2019","#thefutureofwork #oecdforum","https://www.instagram.com/p/BxrXEnFhwxR/","2019-05-20 10.23.32 2047831927486352465_OECDForum"
"#THEFUTUREOFWORK","2019","#thefutureofwork #oecdforum","https://www.instagram.com/p/BxrXEnGB_aV/","2019-05-20 10.23.32 2047831927494801045_OECDForum"
"#THEFUTUREOFWORK","2019","#thefutureofwork #oecdforum","https://www.instagram.com/p/BxrXEnFBGvl/","2019-05-20 10.23.32 2047831942115887457_OECDForum"
"","2019","#virtualreality #oecdforum","https://www.instagram.com/p/BxrYn3BBZQX/","2019-05-20 10.37.03 2047838747818824727_OECDForum"
"","2019","Hi from the social media booth at the #OECDForum.","https://www.instagram.com/p/BxrZYgli0bU/","2019-05-20 10.43.42 2047842090989864660_OECDForum"
"","2019","Je mi ctou byt sucastou tohto prestizneho fora. Dakujem @medirex_lab  #oecd #oecdforum #medirexgroup","https://www.instagram.com/p/BxreoMyFiA5/","2019-05-20 11.29.32 2047865159469637689_OECDForum"
"","2019","Joint @OECD & @WorldBank report compares country practices in the management of the financial implications of #disasters on #government finances.  See: oe.cd/fiscal-impact-… #resilience #DRR #fiscalresilience #oecdforum  @andrebenamou @andrefromparis 🇫🇷🇪🇺2️⃣0️⃣1️⃣9️⃣👋🙏✌️","https://www.instagram.com/p/BxrhJgkiCOI/","2019-05-20 11.51.33 2047876244552819592_OECDForum"
"#INSPIRATION","2019","Searching for both #inspiration and a healthy boost of #optimism @the_oecd #oecdforum  Next up: “From Protest to Solutions” #timesup #bethefuture #bethechange #bekind #standupandbeheard","https://www.instagram.com/p/BxrhenQBBEZ/","2019-05-20 11.54.26 2047877694833824025_OECDForum"
"#FUTUREOFWORK,#WORK","2019","#oecd #oecdforum #conferences #podcast #webcast #speaker #futureofwork #future #workpanorama #vitra","https://www.instagram.com/p/Bxrjs4DI7Dr/","2019-05-20 12.13.52 2047887471037100267_OECDForum"
"","2019","Okamžité mudrovanie!!! Otvárací panel Fóra OECD v Paríži. Spolu s generálnym sekretárom OECD Angel Gurría a spoluzakladateľkou Youth For Climate @anuna_dewever  #oecdforum","https://www.instagram.com/p/BxrlYlzij9V/","2019-05-20 12.28.34 2047894873151520597_OECDForum"
"","2019","Even the rain can’t put a damper on the #OECDForum! Secretary-General Angel Gurría prepares for his first interview of the day with Joumanna Bercetche from @cnbc  Photo: @daniel.julien /OECD","https://www.instagram.com/p/BxrnoHsniyO/","2019-05-20 12.48.10 2047904736427781262_OECDForum"
"","2019","World in Emotion / un Monde émouvant  #oecdforum 2019 Policy meets emotion: How  in one of the most contradictory and challenging periods in history  human passion is a vital factor in effecting policy change","https://www.instagram.com/p/BxrpgxSn5-u/","2019-05-20 13.04.38 2047913027426033582_OECDForum"
"","2019","@floriandautil Presenting  Bob  the Automated Coach for Jobseekers!  #BayesImpact  #oecdoecd  #Oecdforum","https://www.instagram.com/p/Bxrq4GtBIlC/","2019-05-20 13.16.34 2047919029011908930_OECDForum"
"","2019","For the second year I’m very honored to be invited for the #oecdforum The main topics that will be discussed today and tomorrow are: Collective intelligence in the AI era Longevity X the future of work Sustainability  Values #bthechange #sustainability #oecdforum2019","https://www.instagram.com/p/BxrvLrQCBMt/","2019-05-20 13.54.11 2047937966110151469_OECDForum"
"","2019","Es un honor participar por cuarto año consecutivo en el #OECDForum y ofrecer café producido por la Asociación de Mujeres Caficultoras del Cauca. #CafedeColombia #LoMejordeColombia","https://www.instagram.com/p/Bxr2UGuhNbw/","2019-05-20 14.56.43 2047969331694065392_OECDForum"
"","2019","Having light discussion with Rod Taylor  Global Director of the Forests Programme on forest restoration in Malaysia by planning to plant 1 million trees initiated by @mpi_my after his presentation on Global Forest Watch. In 2014  Global Forest Watch ushered in a new era of radical transparency for the world’s forests.  With the click of a button  anyone can now see when and where trees are disappearing anywhere in the world. This information is generated in near-real time using satellite data  advanced computer algorithms  and the cloud computing power of Google.  Over 1.5 million people from every country in the world have now used Global Forest Watch for many purposes  including law enforcement  supply chain management  investigative journalism  NGO campaigns  community forestry  and education. #oecdforum","https://www.instagram.com/p/Bxr3UTHHQeW/","2019-05-20 15.05.16 2047973743038105494_OECDForum"
"","2019","@JulieDeclety from @aeromate .  Greening Parisian Rooftops.  Comment Améliorer l’environnement des villes  pour tous  au travers de l’agriculture urbaine. #oecdforum","https://www.instagram.com/p/Bxr4KIuBI01/","2019-05-20 15.12.37 2047977442731396405_OECDForum"
"","2019","Entrepreneurship with a Cause - Nuestro CEO Ricardo Oteros #OECDFORUM","https://www.instagram.com/p/Bxr5f56lvBH/","2019-05-20 15.25.00 2047983336711188551_OECDForum"
"#PAR","2019","Kyllä sitä Pariisin työmatkalla pitää aina Eiffel tornia käydä katsomassa. Pääosin aika meneekin OECD Forumissa ja sen oheisohjelmassa. #duunijuttuja #insinöörit #työmatka #Pariisi #OECDForum","https://www.instagram.com/p/Bxr6yB0B9Cf/","2019-05-20 15.35.33 2047988980188172447_OECDForum"
"","2019","Osallistun tänään ja huomenna OECD Foorumiin Pariisissa. Ensimmäinen päivä on ollut täynnä mielenkiintoisia ajatuksia tulevaisuudesta. Eniten olen itse saanut nuorimpien panelistien puheenvuoroista  kuten @anuna_dewever ja @seyiakiwowo Seuraa matkaani storysta tai Twitterissä. #oecdforum #oecd2019","https://www.instagram.com/p/Bxr62o8hTt_/","2019-05-20 15.36.10 2047989297084447615_OECDForum"
"","2019","Next on the #monday agenda... #oecdforum & speaking about #ceoactivism","https://www.instagram.com/p/Bxr7hntnHKa/","2019-05-20 15.42.02 2047992250698068634_OECDForum"
"#ARTIFICIALINTELLIGENCE,#PAR,#PARIS","2019","Face to Face with technology 🤖 @the_oecd #oecdforum #paris 🌎 in EMotion #artificialintelligence #digital #economy","https://www.instagram.com/p/Bxr8Amvo4e0/","2019-05-20 15.46.16 2047994379962124212_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fGpURq/","2019-05-20 15.53.47 2047998151329399914_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fHpyF9/","2019-05-20 15.53.47 2047998151346299261_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fHp2lu/","2019-05-20 15.53.47 2047998151346317678_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fIJgQC/","2019-05-20 15.53.47 2047998151354614786_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fIJ86O/","2019-05-20 15.53.47 2047998151354732174_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fJJOcn/","2019-05-20 15.53.47 2047998151371319079_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fKJ-Ii/","2019-05-20 15.53.47 2047998151388291618_OECDForum"
"","2019","Today has been crazy hectic but in the best way. The #OECDForum is well underway with great panels like Social Media and Identity  the Future of Europe and Bridging Digital Divides. Im excited to do this all over again tomorrow for the second day of the Forum!","https://www.instagram.com/p/Bxr83fJpl37/","2019-05-20 15.53.47 2047998163266523843_OECDForum"
"","2019","#oecdforum2019 #oecdforum Innovating in Health...(From Mexico perspective) Chrstobal Thompson and Francesca Colombo","https://www.instagram.com/p/Bxr9fUMi0fI/","2019-05-20 15.59.12 2048000888396269512_OECDForum"
"#AI,#EMOTION","2019","💫 #20ans..#OECDForum !🎂 « Welcome to a #World in #EMotion! A world where #policies meet emotions  #digitaltechnologies meet #humansensitivity  evidence meets #intuition  and #algorithms meet #ethics and #values » @A_Gurria 👏@OECD  #OCDE #DigitalDiplomacy #AI #UE #IA #Diplomatie","https://www.instagram.com/p/Bxr_N0eHgis/","2019-05-20 16.14.17 2048008482193279148_OECDForum"
"","2019","#oecdforum","https://www.instagram.com/p/Bxr_oy6hQQL/","2019-05-20 16.17.58 2048010335948178443_OECDForum"
"#PAR,#PARIS","2019","Idag har det varit fullspäckat schema  OECD-forum2019 är ju anledningen till att jag är i Paris. Seminarier idag som handlat om samhället i stort men det som satte mest spår var diskussionen om hur människor förhåller sig till varandra på nätet där man upplever sig kunna skriva vad som utan att stå till svars  vi har alla sett det och vi vet att vi alla borde agera men allt för sällan gör vi. Intressant! #paris #oecd #riksdagsledamot #oecdforum #konstitutionsutskottet","https://www.instagram.com/p/BxsAu-RIOmg/","2019-05-20 16.27.33 2048015158502025632_OECDForum"
"#PAR,#PARIS","2019","The underlying theme of the OCED Forum so far has been  changing how policy is viewed in terms of -I- to -We-. Making the effort to create policies in terms of -how do we benefit- instead of -how do I benefit- is how we begin to create inclusive policies that benefit all  not just a few.  #OECDforum #TOLF  #TOLFAdvocates #PublicPolicy #Paris","https://www.instagram.com/p/BxsAy3qDAfj/","2019-05-20 16.28.05 2048015426281801699_OECDForum"
"","2019","We asked actor  author  advocate and 2019 #oecdforum speaker John Franklin Stephens what made him happy: “What makes me happy is that I live everyday of my life and I meet so many people and so many friends. I can’t wait to make friends  with all of you”. Photo: OECD/@maudbe","https://www.instagram.com/p/BxsCCGVHkKe/","2019-05-20 16.38.54 2048020870875464350_OECDForum"
"#EU,#PAR,#PARIS,#POLICY","2019","Another piece for my collection. #badges #conference #oecdforum #oecd #paris #policymaking #global #parisbound #epistemic #networking #institutions #innovation #government #supranational #publicpolicy #publicsector #bureaucracy #hub #europe #worldwide #picoftheday","https://www.instagram.com/p/BxsCVP9CWQK/","2019-05-20 16.41.31 2048022186878919690_OECDForum"
"#FUTUREOFWORK","2019","A very inspiring day at @the_oecd #oecdforum learning and debating on #futureofwork #reskilling and the need for a new #societalcontract","https://www.instagram.com/p/BxsDBBhoh1Q/","2019-05-20 16.47.30 2048025195043757392_OECDForum"
"","2019","Me and my new friend @anabailaoto  the inspiring Deputy Mayor to the City of Toronto  having a wonderful conversation about migration.  She’s so kindly invited me to visit their City Hall  @this.is.jamesie we must  make it to Toronto in 2020!","https://www.instagram.com/p/BxsFjd2BrCh/","2019-05-20 17.09.40 2048036358005895329_OECDForum"
"","2019","First day of OECD Forum 2019 - World in Emotion 📲🏃‍♀️🏃‍♂️#oecdforum","https://www.instagram.com/p/BxsFyBdiuwC/","2019-05-20 17.11.40 2048037358322510850_OECDForum"
"","2019","Tomorrow  during the 20th #OECDforum World in EMotion  WPL hosts a Discovery Lab session on the #ReykjavikIndex | Get to know our speaker: Nadia Calviño  Minister of Economy and Business of Spain. ⠀ ⠀ More info 👉 https://www.womenpoliticalleaders.org/event/wpl-at-the-oecd-forum/","https://www.instagram.com/p/BxsHYcNHcLn/","2019-05-20 17.25.39 2048044396424577767_OECDForum"
"","2019","Today opens the 20th Anniversary Session of the OECD Forum! Thought leaders from across the world are gathering to discuss this year’s theme:  The World in EMotion. 🗨️-What can I do? What can we do? What can we do together?- OECD Secretary-General Àngel Gurrìa opened the #OECDForum with a challenge for what we can all do to address global challenges.  Working together with the OECD  my partner  Rodrigo and I  are honored to be a part of the social media team taking you on a behind-the-scenes look at the Forum today and tomorrow on Instagram stories @the_oecd and Twitter @OECD.  We have over 4 000 visitors  participants and speakers in attendance! See the complete programme  speakers list & the live webcast ➡️ oe.cd/Forum19 and join the discussion! 💙💛","https://www.instagram.com/p/BxsIR1ZiLt5/","2019-05-20 17.33.29 2048048340486634361_OECDForum"
"","2019","Teaching is not about delivering content  It-s about making students do the things  to learn - Guillermo Elizondo about how technology can collaborate on the classroom. #TerritoriumOECD #OECD #oecdforum","https://www.instagram.com/p/BxsJpDOBh_c/","2019-05-20 17.46.00 2048054333920387036_OECDForum"
"#BNW,#BW","2019","#OECDForum : inspiration  #blackwhitephotography #blackwhitephoto #blackwhite #streetreportage #streetphotos #bw_love #streetlife #street_bw #streetbw #bnw_captures #bw #bw⚫️⚪️ #streetphotography_bw #streetphoto_bw #urban #cityscape  #cityphotography  #beststreets #capturestreets #worldstreetfeature #womeninstreet #womenphotographer #Bnw_demand #streetphotographers #all_bnwshots #friendsinbnw @the_oecd","https://www.instagram.com/p/BxsSv6tIHCT/","2019-05-20 19.04.58 2048094388233466003_OECDForum"
"","2019","We need to create a common language around skills. It could be easier  not only for employers but also for workers to know exactly what they need to do to get those skills - Guillermo Elizondo  CEO  Territorium Life  about how to ensure employability. #OECDForum 2019","https://www.instagram.com/p/BxsXY77Bg0i/","2019-05-20 19.45.31 2048114799224950050_OECDForum"
"","2019","#facetoface #oecdforum #oecdforum2019","https://www.instagram.com/p/BxsYvUlJonz/","2019-05-20 19.57.19 2048120735576525299_OECDForum"
"#POLICY,#SDG,#SOCIALCONTRACT,#STEM,#SUPRISESUSPIRIA,#TAX,#UNIVERSALBASICINCOME","2019","Work #oecdforum #policy #SDG #universalbasicincome #tax #socialcontract #STEM #suprisesuspiria","https://www.instagram.com/p/Bxsfy9yI283/","2019-05-20 20.59.02 2048151772301848375_OECDForum"
"#POLICY,#SDG,#SOCIALCONTRACT,#STEM,#SUPRISESUSPIRIA,#TAX,#UNIVERSALBASICINCOME","2019","Work #oecdforum #policy #SDG #universalbasicincome #tax #socialcontract #STEM #suprisesuspiria","https://www.instagram.com/p/Bxsfy9zITEi/","2019-05-20 20.59.02 2048151772318478626_OECDForum"
"#POLICY,#SDG,#SOCIALCONTRACT,#STEM,#SUPRISESUSPIRIA,#TAX,#UNIVERSALBASICINCOME","2019","Work #oecdforum #policy #SDG #universalbasicincome #tax #socialcontract #STEM #suprisesuspiria","https://www.instagram.com/p/Bxsfy9zogxa/","2019-05-20 20.59.02 2048151772326923354_OECDForum"
"#POLICY,#SDG,#SOCIALCONTRACT,#STEM,#SUPRISESUSPIRIA,#TAX,#UNIVERSALBASICINCOME","2019","Work #oecdforum #policy #SDG #universalbasicincome #tax #socialcontract #STEM #suprisesuspiria","https://www.instagram.com/p/Bxsfy90IDtW/","2019-05-20 20.59.02 2048151772335192918_OECDForum"
"#POLICY,#SDG,#SOCIALCONTRACT,#STEM,#SUPRISESUSPIRIA,#TAX,#UNIVERSALBASICINCOME","2019","Work #oecdforum #policy #SDG #universalbasicincome #tax #socialcontract #STEM #suprisesuspiria","https://www.instagram.com/p/Bxsfy9zILMu/","2019-05-20 20.59.02 2048151798591662549_OECDForum"
"","2019","#oecdforum","https://www.instagram.com/p/Bxsgoj8nOSP/","2019-05-20 21.06.18 2048155455412036751_OECDForum"
"","2019","Programación semanal de Trenzando en Ocoa// Después de un hermoso fin de semana dedicado al trabajo comunitario 💟  esta semana continuamos con el desarrollo de Talleres para niños y adultos  muy atentas y atentos a la presentación que este martes realizará la coordinadora general de Trenzando  Daniela Gutiérrez  en el Foro Anual de la OCDE en París. Además  este fin de semana celebraremos el Patrimonio Cultural a través de diferentes actividades  tales como una cicletada por la zona  un almuerzo comunitario con receta local y una muestra de música y danza folklórica de la zona  cuyo epílogo será el concierto que la banda nacional @juanafe brindará este sábado en el escenario de la Nave Trenzando. Les invitamos a seguir todas estas actividades a través de nuestras redes sociales  y a encontrarnos este fin de semana en Estación Ocoa para celebrar entre todes el Día del Patrimonio Cultural 😍. #OECDForum #FORUMOCDE","https://www.instagram.com/p/BxshuoepLhD/","2019-05-20 21.15.53 2048160270641313859_OECDForum"
"","2019","Programación semanal de Trenzando en Ocoa// Después de un hermoso fin de semana dedicado al trabajo comunitario 💟  esta semana continuamos con el desarrollo de Talleres para niños y adultos  muy atentas y atentos a la presentación que este martes realizará la coordinadora general de Trenzando  Daniela Gutiérrez  en el Foro Anual de la OCDE en París. Además  este fin de semana celebraremos el Patrimonio Cultural a través de diferentes actividades  tales como una cicletada por la zona  un almuerzo comunitario con receta local y una muestra de música y danza folklórica de la zona  cuyo epílogo será el concierto que la banda nacional @juanafe brindará este sábado en el escenario de la Nave Trenzando. Les invitamos a seguir todas estas actividades a través de nuestras redes sociales  y a encontrarnos este fin de semana en Estación Ocoa para celebrar entre todes el Día del Patrimonio Cultural 😍. #OECDForum #FORUMOCDE","https://www.instagram.com/p/BxshuofJDVI/","2019-05-20 21.15.53 2048160270649668936_OECDForum"
"","2019","Programación semanal de Trenzando en Ocoa// Después de un hermoso fin de semana dedicado al trabajo comunitario 💟  esta semana continuamos con el desarrollo de Talleres para niños y adultos  muy atentas y atentos a la presentación que este martes realizará la coordinadora general de Trenzando  Daniela Gutiérrez  en el Foro Anual de la OCDE en París. Además  este fin de semana celebraremos el Patrimonio Cultural a través de diferentes actividades  tales como una cicletada por la zona  un almuerzo comunitario con receta local y una muestra de música y danza folklórica de la zona  cuyo epílogo será el concierto que la banda nacional @juanafe brindará este sábado en el escenario de la Nave Trenzando. Les invitamos a seguir todas estas actividades a través de nuestras redes sociales  y a encontrarnos este fin de semana en Estación Ocoa para celebrar entre todes el Día del Patrimonio Cultural 😍. #OECDForum #FORUMOCDE","https://www.instagram.com/p/BxshuogJgUG/","2019-05-20 21.15.53 2048160270666564870_OECDForum"
"","2019","Programación semanal de Trenzando en Ocoa// Después de un hermoso fin de semana dedicado al trabajo comunitario 💟  esta semana continuamos con el desarrollo de Talleres para niños y adultos  muy atentas y atentos a la presentación que este martes realizará la coordinadora general de Trenzando  Daniela Gutiérrez  en el Foro Anual de la OCDE en París. Además  este fin de semana celebraremos el Patrimonio Cultural a través de diferentes actividades  tales como una cicletada por la zona  un almuerzo comunitario con receta local y una muestra de música y danza folklórica de la zona  cuyo epílogo será el concierto que la banda nacional @juanafe brindará este sábado en el escenario de la Nave Trenzando. Les invitamos a seguir todas estas actividades a través de nuestras redes sociales  y a encontrarnos este fin de semana en Estación Ocoa para celebrar entre todes el Día del Patrimonio Cultural 😍. #OECDForum #FORUMOCDE","https://www.instagram.com/p/BxshuogpxGA/","2019-05-20 21.15.53 2048160270675022208_OECDForum"
"","2019","Programación semanal de Trenzando en Ocoa// Después de un hermoso fin de semana dedicado al trabajo comunitario 💟  esta semana continuamos con el desarrollo de Talleres para niños y adultos  muy atentas y atentos a la presentación que este martes realizará la coordinadora general de Trenzando  Daniela Gutiérrez  en el Foro Anual de la OCDE en París. Además  este fin de semana celebraremos el Patrimonio Cultural a través de diferentes actividades  tales como una cicletada por la zona  un almuerzo comunitario con receta local y una muestra de música y danza folklórica de la zona  cuyo epílogo será el concierto que la banda nacional @juanafe brindará este sábado en el escenario de la Nave Trenzando. Les invitamos a seguir todas estas actividades a través de nuestras redes sociales  y a encontrarnos este fin de semana en Estación Ocoa para celebrar entre todes el Día del Patrimonio Cultural 😍. #OECDForum #FORUMOCDE","https://www.instagram.com/p/Bxshuogp6an/","2019-05-20 21.15.53 2048160270675060391_OECDForum"
"","2019","Programación semanal de Trenzando en Ocoa// ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Después de un hermoso fin de semana dedicado al trabajo comunitario 💟  esta semana continuamos con el desarrollo de Talleres para niños y adultos  muy atentas y atentos a la presentación que este martes realizará la coordinadora general de Trenzando  Daniela Gutiérrez  en el Foro Anual de la OCDE en París. ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ Además  este fin de semana celebraremos el Patrimonio Cultural a través de diferentes actividades  tales como una cicletada por la zona  un almuerzo comunitario con receta local y una muestra de música y danza folklórica de la zona  cuyo epílogo será el concierto que la banda nacional @juanafe brindará este sábado en el escenario de la Nave Trenzando. ⠀⠀⠀⠀⠀⠀⠀⠀ Les invitamos a seguir todas estas actividades a través de nuestras redes sociales  y a encontrarnos este fin de semana en Estación Ocoa para celebrar entre todes el Día del Patrimonio Cultural 😍. ⠀⠀ #OECDForum #FORUMOCDE","https://www.instagram.com/p/BxshuofpJBH/","2019-05-20 21.15.53 2048160283316659037_OECDForum"
"#CIVILSOCIETY","2019","Graphic recording made during the #oecdforum: Unlocking the potential for Partnership #oecd #civilsociety","https://www.instagram.com/p/BxsijofijZA/","2019-05-20 21.23.10 2048163912788620864_OECDForum"
"#CIVILSOCIETY","2019","Graphic recording made during the #oecdforum: Unlocking the potential for Partnership #oecd #civilsociety","https://www.instagram.com/p/BxsijogiSo5/","2019-05-20 21.23.10 2048163912805329465_OECDForum"
"#CIVILSOCIETY","2019","Graphic recording made during the #oecdforum: Unlocking the potential for Partnership #oecd #civilsociety","https://www.instagram.com/p/BxsijohCyBu/","2019-05-20 21.23.10 2048163912813846638_OECDForum"
"#CIVILSOCIETY","2019","Graphic recording made during the #oecdforum: Unlocking the potential for Partnership #oecd #civilsociety","https://www.instagram.com/p/BxsijogCrns/","2019-05-20 21.23.10 2048163947727094839_OECDForum"
"#DIGITALIZATION,#PAR,#PARIS","2019","Haven’t been to the OECD (Organisation for Economic Co-operation and Development / 經濟合作與發展組織) for a while!! They celebrated the 20th year of the OECD Forum 🙂 Got too many pics lol. It may sound kind of cliché or even frightening to many  but if I’m not wrong  the topics are consistently focusing more and more on « Digitalization »  « Data »  « Processing »  « Skills reshaping » and so on. I feel that they are becoming a big start-up themselves ... Things have quite changed since then  maybe :) #oecd #ocde #organisationforeconomiccooperationanddevelopment #paris #經濟合作與發展組織 #oecdforum #digitalization #digitalisation","https://www.instagram.com/p/BxsjJMzoapy/","2019-05-20 21.32.35 2048166494401047154_OECDForum"
"","2019","-We need to create a common language around skills. It could be easier  not only for employers but also for workers to know exactly what they need to do to get those skills-  Guillermo Elizondo  CEO  about how to ensure employability. #OECDForum 2019","https://www.instagram.com/p/BxspjS6BGoW/","2019-05-20 22.24.13 2048194675936094742_OECDForum"
"","2019","sustainable development. #oecdforum","https://www.instagram.com/p/Bxsu3xgCuEj/","2019-05-20 23.10.43 2048218073408397603_OECDForum"
"","2019","✨ One day I’ll fly away... #globalattitude #oecdforum #oecdforum2019","https://www.instagram.com/p/Bxs3-tPlb4a/","2019-05-21 00.30.18 2048258132292255258_OECDForum"
"#FRANCE,#PAR,#PARIS","2019","The original dream team since 2016 - It-s always been an honor to participate in the annual OECD Forum with the SUPRACAFÉ team. Thank you for everyone-s enthusiasm this year. We-re super excited to announce that we-re finally bringing SUPRACAFÉ to France in the following months for your enjoyment. It-s our little piece of Colombia for the world 🇨🇴☕✨ @the_oecd @supracafeesp @supracafe • • • • • • •  #OECD #OECDForum #OCDE #OECD2019Forum #OECDForum2019 #Paris #SUPRACAFÉ #coffee #fairtrade #colombia  #colombiancoffee #popayán #madrid #laamujeresdelcauca #sustainability #café #france #españa #oecdweek #cappucciné #oléolé","https://www.instagram.com/p/Bxs7U_ho9dj/","2019-05-21 00.59.33 2048272857890543459_OECDForum"
"#PAR,#PARIS","2019","#OECDForum: Guillermo Elizondo y @Hernanfuentes  Director de Empleo  Trabajo y emprendimiento de @senacomunica   ampliando la conversación sobre cómo homologar las habilidades y competencias que requieren las nuevas empresas del siglo 21  durante el foro mundial de la @the_oecd En #Paris.","https://www.instagram.com/p/Bxs9AmMhCee/","2019-05-21 01.19.57 2048280252396087198_OECDForum"
